-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5,<1H OCEAN
-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,INLAND
-118.29,33.71,31.0,2809.0,666.0,1316.0,633.0,4.5606,NEAR OCEAN
-118.08,33.86,29.0,1018.0,235.0,684.0,248.0,3.3333,<1H OCEAN
-118.31,33.82,39.0,2198.0,425.0,1160.0,436.0,4.1406,<1H OCEAN
-118.05,33.72,14.0,2673.0,687.0,1192.0,656.0,4.1862,<1H OCEAN
-117.8,34.1,17.0,5153.0,1164.0,2949.0,1083.0,3.5603,INLAND
-121.89,39.76,15.0,10265.0,1860.0,4591.0,1906.0,3.07,INLAND
-122.2,39.15,33.0,1064.0,174.0,434.0,147.0,3.125,INLAND
-123.79,39.44,49.0,2290.0,482.0,1201.0,479.0,3.5,<1H OCEAN
-117.85,33.73,28.0,1499.0,574.0,3328.0,595.0,2.4539,<1H OCEAN
-119.0,35.36,39.0,896.0,217.0,805.0,197.0,1.25,INLAND
-122.23,39.95,21.0,2087.0,382.0,888.0,361.0,2.207,INLAND
-118.53,34.03,40.0,4350.0,763.0,1551.0,665.0,7.0318,<1H OCEAN
-117.66,33.48,22.0,809.0,180.0,334.0,157.0,2.3846,<1H OCEAN
-117.93,34.15,14.0,9610.0,2005.0,4723.0,1907.0,4.0393,INLAND
-117.67,33.51,19.0,1258.0,246.0,545.0,227.0,2.9762,<1H OCEAN
-120.66,35.49,17.0,4422.0,945.0,2307.0,885.0,2.8285,<1H OCEAN
-119.33,36.32,23.0,3137.0,628.0,1446.0,548.0,2.5,INLAND
-117.96,33.99,25.0,2799.0,388.0,1348.0,389.0,6.2517,<1H OCEAN
-117.92,34.05,36.0,2241.0,419.0,1743.0,448.0,4.6587,<1H OCEAN
-117.5,33.92,28.0,2101.0,337.0,1061.0,348.0,4.55,INLAND
-121.63,39.14,39.0,1874.0,411.0,822.0,377.0,2.5038,INLAND
-116.5,33.69,20.0,4810.0,1074.0,1304.0,740.0,2.25,INLAND
-120.86,37.49,37.0,1084.0,271.0,893.0,236.0,1.6213,INLAND
-118.22,34.05,43.0,1153.0,411.0,1667.0,409.0,1.9402,<1H OCEAN
-122.42,37.74,52.0,1916.0,432.0,889.0,424.0,4.0391,NEAR BAY
-119.18,34.19,36.0,4519.0,1081.0,4818.0,1061.0,2.8561,NEAR OCEAN
-118.2,33.78,48.0,1766.0,497.0,1908.0,466.0,1.9872,NEAR OCEAN
-117.03,32.69,5.0,3201.0,532.0,2061.0,536.0,5.0829,NEAR OCEAN
-121.79,38.0,34.0,3090.0,593.0,1588.0,566.0,3.6118,INLAND
-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,<1H OCEAN
-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,NEAR BAY
-114.47,34.4,19.0,7650.0,1901.0,1129.0,463.0,1.82,INLAND
-118.73,34.29,8.0,4983.0,754.0,2510.0,725.0,6.9454,<1H OCEAN
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,INLAND
-117.94,34.09,21.0,2707.0,675.0,1742.0,626.0,2.1062,<1H OCEAN
-118.14,33.86,37.0,1404.0,257.0,652.0,258.0,4.2062,<1H OCEAN
-121.86,38.0,4.0,4075.0,927.0,2239.0,849.0,3.5857,INLAND
-122.83,38.98,17.0,1383.0,347.0,719.0,296.0,1.6164,INLAND
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,INLAND
-118.45,34.32,23.0,3481.0,641.0,1952.0,682.0,4.26,<1H OCEAN
-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,NEAR OCEAN
-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,<1H OCEAN
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,<1H OCEAN
-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1.4766,INLAND
-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823,<1H OCEAN
-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,<1H OCEAN
-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1.6854,INLAND
-118.05,34.06,25.0,1022.0,291.0,1570.0,297.0,3.023,<1H OCEAN
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,NEAR BAY
-118.35,33.99,45.0,1764.0,401.0,679.0,334.0,3.2021,<1H OCEAN
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,NEAR BAY
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,NEAR BAY
-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115,NEAR BAY
-118.21,34.09,37.0,1822.0,498.0,1961.0,506.0,1.9881,<1H OCEAN
-121.25,37.93,31.0,1673.0,382.0,1734.0,400.0,2.0833,INLAND
-118.35,34.16,42.0,2267.0,478.0,1083.0,458.0,3.2015,<1H OCEAN
-118.75,34.27,26.0,966.0,191.0,690.0,191.0,5.1698,<1H OCEAN
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,INLAND
-121.92,37.27,33.0,3280.0,569.0,1583.0,559.0,4.5625,<1H OCEAN
-116.61,33.93,35.0,321.0,71.0,157.0,61.0,2.8056,INLAND
-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,2.8247,<1H OCEAN
-118.01,33.93,31.0,3395.0,742.0,1886.0,737.0,4.4118,<1H OCEAN
-121.79,36.93,19.0,2512.0,509.0,1856.0,537.0,3.1815,<1H OCEAN
-117.05,33.03,14.0,5180.0,1051.0,1639.0,991.0,4.5,<1H OCEAN
-118.27,34.25,35.0,779.0,143.0,371.0,150.0,4.6635,<1H OCEAN
-118.37,33.97,26.0,6672.0,1729.0,3333.0,1557.0,2.9646,<1H OCEAN
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,<1H OCEAN
-118.22,34.14,52.0,1388.0,271.0,735.0,239.0,3.7404,<1H OCEAN
-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,<1H OCEAN
-118.01,33.77,33.0,1387.0,238.0,890.0,264.0,5.422,<1H OCEAN
-117.97,34.08,30.0,2227.0,474.0,1961.0,481.0,3.3261,INLAND
-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,<1H OCEAN
-118.13,33.92,28.0,3069.0,864.0,1932.0,835.0,2.4925,<1H OCEAN
-117.64,34.03,10.0,3194.0,579.0,2088.0,549.0,4.1779,INLAND
-121.3,38.67,23.0,2145.0,340.0,1022.0,349.0,4.2037,INLAND
-118.46,34.16,38.0,1495.0,300.0,598.0,280.0,3.4698,<1H OCEAN
-117.57,33.91,22.0,2620.0,396.0,1324.0,362.0,5.3735,INLAND
-118.7,34.3,27.0,1527.0,220.0,756.0,226.0,6.1825,<1H OCEAN
-122.41,37.79,52.0,2909.0,851.0,1711.0,830.0,3.0296,NEAR BAY
-122.81,38.36,18.0,2399.0,389.0,1131.0,391.0,5.2769,<1H OCEAN
-120.33,38.0,14.0,1944.0,330.0,822.0,314.0,3.5,INLAND
-118.52,34.2,35.0,2891.0,594.0,1757.0,581.0,4.3571,<1H OCEAN
-122.11,37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,NEAR BAY
-121.85,37.28,17.0,4208.0,954.0,1476.0,904.0,2.3971,<1H OCEAN
-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,NEAR BAY
-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,<1H OCEAN
-118.51,34.27,36.0,2276.0,429.0,1001.0,419.0,4.1042,<1H OCEAN
-122.87,38.43,36.0,1987.0,387.0,1065.0,347.0,4.0446,<1H OCEAN
-118.3,33.86,35.0,1511.0,274.0,853.0,308.0,4.9792,<1H OCEAN
-121.87,37.39,9.0,2522.0,547.0,1591.0,481.0,4.9091,<1H OCEAN
-118.35,33.83,36.0,1102.0,193.0,522.0,172.0,6.1187,<1H OCEAN
-122.03,37.03,21.0,4650.0,733.0,2014.0,704.0,5.6233,NEAR OCEAN
-117.16,32.81,14.0,4328.0,1100.0,2046.0,1044.0,2.2899,NEAR OCEAN
-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,INLAND
-118.4,34.03,13.0,6152.0,1978.0,3397.0,1845.0,3.4058,<1H OCEAN
-122.13,37.87,18.0,1820.0,220.0,728.0,229.0,10.3713,NEAR BAY
-121.44,38.51,27.0,7212.0,1606.0,4828.0,1549.0,2.214,INLAND
-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,4.9671,<1H OCEAN
-117.61,34.02,15.0,1791.0,346.0,1219.0,328.0,3.8125,INLAND
-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,<1H OCEAN
-117.35,34.09,14.0,5983.0,1224.0,3255.0,1150.0,2.5902,INLAND
-117.97,34.05,33.0,1452.0,268.0,1274.0,278.0,3.6563,<1H OCEAN
-119.81,36.8,29.0,2806.0,552.0,1242.0,540.0,3.5958,INLAND
-121.61,38.38,37.0,1365.0,276.0,952.0,268.0,4.037,INLAND
-119.72,36.81,28.0,1651.0,305.0,780.0,309.0,2.9453,INLAND
-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,<1H OCEAN
-118.21,34.05,28.0,950.0,357.0,1485.0,345.0,1.9271,<1H OCEAN
-118.08,33.82,26.0,4259.0,588.0,1644.0,581.0,6.2519,<1H OCEAN
-121.49,38.62,8.0,15309.0,2996.0,7463.0,2885.0,3.9143,INLAND
-121.32,38.54,13.0,4715.0,1090.0,2420.0,1059.0,2.9693,INLAND
-122.45,37.78,52.0,1345.0,291.0,560.0,294.0,3.7159,NEAR BAY
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,INLAND
-119.69,36.83,8.0,943.0,189.0,475.0,155.0,4.9327,INLAND
-121.36,38.04,9.0,2167.0,370.0,1290.0,351.0,5.0285,INLAND
-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677,<1H OCEAN
-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,1.7132,INLAND
-118.24,33.93,19.0,325.0,74.0,354.0,87.0,2.75,<1H OCEAN
-122.64,41.73,50.0,1525.0,308.0,661.0,285.0,2.2206,INLAND
-118.46,33.99,44.0,1122.0,287.0,531.0,256.0,4.0598,<1H OCEAN
-122.31,37.93,36.0,2403.0,408.0,917.0,404.0,5.0399,NEAR BAY
-122.87,38.62,52.0,1514.0,348.0,767.0,354.0,2.1903,<1H OCEAN
-117.96,33.93,29.0,2316.0,522.0,1275.0,501.0,3.776,<1H OCEAN
-117.54,34.55,5.0,2949.0,671.0,1620.0,530.0,2.9479,INLAND
-118.29,33.98,44.0,2261.0,555.0,1348.0,455.0,1.9125,<1H OCEAN
-118.12,34.01,33.0,1956.0,478.0,1472.0,464.0,1.9867,<1H OCEAN
-122.11,37.4,16.0,1994.0,489.0,1173.0,472.0,4.1875,NEAR BAY
-118.13,33.79,36.0,1245.0,211.0,508.0,221.0,5.3441,NEAR OCEAN
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,INLAND
-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,<1H OCEAN
-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,4.4531,INLAND
-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48,INLAND
-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417,INLAND
-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.527,NEAR OCEAN
-118.36,33.95,42.0,2532.0,627.0,2038.0,591.0,2.875,<1H OCEAN
-118.12,34.17,37.0,2705.0,676.0,1551.0,608.0,2.2692,INLAND
-121.97,37.96,28.0,1433.0,290.0,877.0,313.0,4.7891,INLAND
-121.98,37.29,31.0,2750.0,664.0,1459.0,660.0,3.2287,<1H OCEAN
-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679,<1H OCEAN
-118.44,34.2,17.0,2934.0,950.0,2517.0,889.0,2.936,<1H OCEAN
-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,INLAND
-117.05,34.02,21.0,3098.0,646.0,1351.0,614.0,2.598,INLAND
-121.9,37.44,4.0,1646.0,408.0,853.0,410.0,5.0821,<1H OCEAN
-118.0,33.81,33.0,2970.0,547.0,1869.0,539.0,4.3636,<1H OCEAN
-121.92,36.57,42.0,3944.0,738.0,1374.0,598.0,4.174,NEAR OCEAN
-122.46,37.64,17.0,3523.0,669.0,2150.0,666.0,4.5938,NEAR OCEAN
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,NEAR BAY
-120.48,41.82,20.0,1367.0,284.0,429.0,181.0,2.0227,INLAND
-121.7,37.94,36.0,1710.0,320.0,861.0,300.0,2.8828,INLAND
-122.06,37.63,12.0,6711.0,1374.0,3388.0,1289.0,3.8625,NEAR BAY
-118.83,34.23,6.0,8803.0,1114.0,3385.0,1010.0,8.7288,<1H OCEAN
-117.87,33.59,44.0,2499.0,396.0,910.0,374.0,6.6544,<1H OCEAN
-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,INLAND
-117.12,33.52,4.0,30401.0,4957.0,13251.0,4339.0,4.5841,<1H OCEAN
-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,INLAND
-118.4,34.11,32.0,5578.0,753.0,1567.0,697.0,15.0001,<1H OCEAN
-117.16,32.72,24.0,1232.0,663.0,1184.0,626.0,1.0391,NEAR OCEAN
-121.11,37.74,11.0,3886.0,599.0,1605.0,529.0,4.4213,INLAND
-115.59,32.69,30.0,935.0,177.0,649.0,148.0,2.5769,INLAND
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,<1H OCEAN
-119.46,36.91,12.0,2980.0,495.0,1184.0,429.0,3.9141,INLAND
-117.04,32.64,5.0,2329.0,542.0,1213.0,514.0,4.0298,NEAR OCEAN
-118.03,34.08,32.0,1780.0,484.0,1732.0,454.0,2.4464,INLAND
-121.9,37.29,36.0,1389.0,225.0,623.0,223.0,6.6331,<1H OCEAN
-122.42,37.8,52.0,3823.0,1040.0,1830.0,977.0,4.2458,NEAR BAY
-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,<1H OCEAN
-122.46,37.73,52.0,2857.0,469.0,1431.0,496.0,5.2088,NEAR BAY
-122.21,37.82,52.0,2375.0,333.0,813.0,350.0,7.0549,NEAR BAY
-121.75,39.4,29.0,1687.0,327.0,864.0,334.0,2.4943,INLAND
-118.12,33.84,37.0,1242.0,221.0,565.0,213.0,4.1094,<1H OCEAN
-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,<1H OCEAN
-121.88,37.32,45.0,2213.0,564.0,1920.0,514.0,3.2806,<1H OCEAN
-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,<1H OCEAN
-121.22,39.11,14.0,1405.0,269.0,660.0,228.0,3.0804,INLAND
-122.86,38.61,52.0,1753.0,380.0,982.0,380.0,3.4013,<1H OCEAN
-119.85,37.1,8.0,828.0,168.0,413.0,146.0,3.375,INLAND
-118.32,33.94,36.0,1153.0,224.0,639.0,226.0,4.0,<1H OCEAN
-119.69,36.43,29.0,1799.0,356.0,1278.0,387.0,1.7813,INLAND
-117.57,33.93,3.0,1240.0,151.0,519.0,146.0,7.5408,INLAND
-115.9,33.34,19.0,1210.0,248.0,329.0,155.0,1.7857,INLAND
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,NEAR OCEAN
-122.41,37.63,35.0,865.0,226.0,602.0,217.0,3.0,NEAR OCEAN
-122.24,37.76,49.0,2428.0,525.0,1110.0,492.0,3.6719,NEAR BAY
-117.26,34.43,11.0,4597.0,782.0,2534.0,776.0,3.3368,INLAND
-122.0,38.38,16.0,2509.0,366.0,1043.0,339.0,6.0704,INLAND
-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,<1H OCEAN
-121.53,39.06,20.0,561.0,109.0,308.0,114.0,3.3021,INLAND
-117.99,35.16,15.0,2180.0,416.0,960.0,370.0,2.875,INLAND
-119.01,35.24,6.0,80.0,16.0,66.0,21.0,3.125,INLAND
-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,6.5538,INLAND
-117.72,34.0,15.0,4363.0,690.0,2410.0,666.0,5.4824,INLAND
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,<1H OCEAN
-122.01,38.35,18.0,4486.0,723.0,1600.0,697.0,3.8651,INLAND
-119.35,36.42,18.0,1115.0,193.0,1742.0,176.0,2.7969,INLAND
-118.05,34.09,23.0,602.0,135.0,409.0,123.0,3.5268,<1H OCEAN
-118.19,33.96,40.0,979.0,296.0,934.0,292.0,2.6354,<1H OCEAN
-118.34,34.19,43.0,1029.0,252.0,613.0,255.0,2.6827,<1H OCEAN
-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,<1H OCEAN
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,NEAR OCEAN
-118.25,33.96,48.0,1052.0,234.0,793.0,216.0,1.6585,<1H OCEAN
-122.09,37.95,32.0,1339.0,209.0,601.0,209.0,6.0265,NEAR BAY
-122.17,39.92,16.0,1566.0,306.0,652.0,287.0,1.9038,INLAND
-122.12,37.09,36.0,1397.0,289.0,661.0,243.0,4.125,NEAR OCEAN
-118.32,34.11,33.0,5135.0,1450.0,2404.0,1292.0,3.2462,<1H OCEAN
-118.28,34.07,24.0,3247.0,1281.0,2642.0,1182.0,2.4632,<1H OCEAN
-118.41,34.25,19.0,280.0,84.0,483.0,87.0,1.95,<1H OCEAN
-117.97,33.76,27.0,1712.0,325.0,1036.0,345.0,4.0508,<1H OCEAN
-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656,INLAND
-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,NEAR OCEAN
-122.1,37.19,18.0,808.0,136.0,420.0,145.0,7.1831,NEAR OCEAN
-120.61,37.03,34.0,1841.0,354.0,1019.0,356.0,1.7841,INLAND
-118.38,34.14,40.0,1965.0,354.0,666.0,357.0,6.0876,<1H OCEAN
-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,NEAR OCEAN
-116.93,32.8,19.0,1867.0,538.0,1219.0,468.0,2.0685,<1H OCEAN
-121.49,38.58,52.0,2151.0,664.0,1146.0,603.0,1.4034,INLAND
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,<1H OCEAN
-118.14,34.17,52.0,2687.0,600.0,1716.0,544.0,2.7201,<1H OCEAN
-121.4,37.74,20.0,2706.0,477.0,1236.0,474.0,4.15,INLAND
-118.06,34.17,38.0,2726.0,398.0,1059.0,380.0,7.2419,INLAND
-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,INLAND
-119.34,36.21,22.0,3065.0,726.0,2165.0,738.0,1.4792,INLAND
-121.98,37.26,27.0,2331.0,461.0,1178.0,447.0,4.6654,<1H OCEAN
-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036,INLAND
-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2.4167,INLAND
-121.22,38.0,35.0,1841.0,300.0,783.0,285.0,2.8167,INLAND
-119.57,36.1,36.0,1729.0,317.0,737.0,278.0,3.5313,INLAND
-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,<1H OCEAN
-117.2,34.14,14.0,2647.0,524.0,989.0,479.0,3.1513,INLAND
-119.15,34.44,33.0,2005.0,392.0,1043.0,351.0,5.308,<1H OCEAN
-121.78,36.92,19.0,1515.0,253.0,975.0,266.0,4.3906,<1H OCEAN
-118.05,33.81,26.0,2523.0,437.0,1377.0,450.0,5.2542,<1H OCEAN
-120.84,37.52,16.0,4527.0,887.0,2531.0,825.0,3.7065,INLAND
-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,INLAND
-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,INLAND
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,<1H OCEAN
-118.13,34.16,36.0,2162.0,658.0,1337.0,590.0,2.2095,<1H OCEAN
-122.47,37.87,36.0,4471.0,618.0,1315.0,582.0,11.5706,NEAR BAY
-118.12,34.15,22.0,1671.0,480.0,1005.0,443.0,3.0119,<1H OCEAN
-121.93,37.49,5.0,1150.0,311.0,648.0,245.0,3.5714,<1H OCEAN
-122.48,37.74,52.0,2453.0,508.0,1056.0,453.0,3.6859,NEAR OCEAN
-118.2,33.99,35.0,1705.0,523.0,2252.0,508.0,2.3421,<1H OCEAN
-118.27,33.98,44.0,1722.0,457.0,2177.0,401.0,2.125,<1H OCEAN
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,NEAR BAY
